date,location,admission_count,disease_type,age_group,created_at,data_type,total_beds,icu_beds,available_beds
2024-01-22,Ha Noi,4.0,Pneumonia,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,3.0,Pneumonia,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,4.0,Heart Disease,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,6.0,Heart Disease,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,7.0,Heart Disease,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,7.0,Heart Disease,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,8.0,Heart Disease,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,2.0,Diabetes,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,3.0,Diabetes,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,1.0,Diabetes,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,2.0,Dengue Fever,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,3.0,Dengue Fever,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,1.0,Dengue Fever,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,15.0,Others,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,19.0,Others,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,22.0,Others,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,11.0,Others,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-22,Ha Noi,7.0,Others,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,9.0,COVID-19,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,11.0,COVID-19,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,13.0,COVID-19,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,6.0,COVID-19,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,11.0,COVID-19,65+,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,39.0,Flu,0-18,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,33.0,Flu,19-30,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,39.0,Flu,31-50,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,19.0,Flu,51-65,2025-08-21T10:56:55.241132,admissions,,,
2024-01-23,Ha Noi,26.0,Flu,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,3.0,Pneumonia,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,4.0,Pneumonia,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,5.0,Pneumonia,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,2.0,Pneumonia,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,1.0,Pneumonia,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,4.0,Heart Disease,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,5.0,Heart Disease,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,6.0,Heart Disease,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,6.0,Heart Disease,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,7.0,Heart Disease,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,2.0,Diabetes,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,3.0,Diabetes,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,1.0,Diabetes,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,3.0,Dengue Fever,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,4.0,Dengue Fever,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,2.0,Dengue Fever,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,17.0,Others,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,21.0,Others,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,26.0,Others,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,13.0,Others,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-23,Ha Noi,8.0,Others,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,7.0,COVID-19,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,9.0,COVID-19,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,10.0,COVID-19,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,5.0,COVID-19,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,9.0,COVID-19,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,34.0,Flu,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,28.0,Flu,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,34.0,Flu,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,17.0,Flu,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,22.0,Flu,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,7.0,Pneumonia,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,9.0,Pneumonia,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,11.0,Pneumonia,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,5.0,Pneumonia,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,3.0,Pneumonia,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,4.0,Heart Disease,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,6.0,Heart Disease,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,7.0,Heart Disease,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,7.0,Heart Disease,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,8.0,Heart Disease,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,4.0,Diabetes,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,5.0,Diabetes,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,6.0,Diabetes,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,3.0,Diabetes,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,2.0,Diabetes,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,2.0,Dengue Fever,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,3.0,Dengue Fever,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,1.0,Dengue Fever,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,14.0,Others,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,17.0,Others,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,21.0,Others,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,10.0,Others,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-24,Ha Noi,7.0,Others,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,8.0,COVID-19,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,11.0,COVID-19,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,13.0,COVID-19,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,6.0,COVID-19,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,11.0,COVID-19,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,42.0,Flu,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,35.0,Flu,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,42.0,Flu,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,21.0,Flu,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,28.0,Flu,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,8.0,Pneumonia,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,10.0,Pneumonia,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,12.0,Pneumonia,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,6.0,Pneumonia,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,4.0,Pneumonia,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,5.0,Heart Disease,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,7.0,Heart Disease,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,8.0,Heart Disease,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,8.0,Heart Disease,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,9.0,Heart Disease,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,2.0,Diabetes,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,3.0,Diabetes,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,1.0,Diabetes,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,2.0,Dengue Fever,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,3.0,Dengue Fever,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,1.0,Dengue Fever,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,11.0,Others,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,14.0,Others,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,17.0,Others,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,8.0,Others,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-25,Ha Noi,5.0,Others,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,9.0,COVID-19,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,11.0,COVID-19,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,14.0,COVID-19,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,7.0,COVID-19,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,11.0,COVID-19,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,42.0,Flu,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,35.0,Flu,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,42.0,Flu,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,21.0,Flu,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,28.0,Flu,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,4.0,Pneumonia,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,6.0,Pneumonia,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,7.0,Pneumonia,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,3.0,Pneumonia,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,2.0,Pneumonia,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,6.0,Heart Disease,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,7.0,Heart Disease,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,9.0,Heart Disease,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,9.0,Heart Disease,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,10.0,Heart Disease,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,4.0,Diabetes,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,5.0,Diabetes,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,6.0,Diabetes,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,3.0,Diabetes,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,2.0,Diabetes,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,2.0,Dengue Fever,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,3.0,Dengue Fever,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,1.0,Dengue Fever,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,16.0,Others,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,20.0,Others,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,24.0,Others,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,12.0,Others,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-26,Ha Noi,8.0,Others,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,5.0,COVID-19,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,6.0,COVID-19,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,7.0,COVID-19,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,3.0,COVID-19,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,6.0,COVID-19,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,27.0,Flu,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,22.0,Flu,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,27.0,Flu,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,13.0,Flu,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,18.0,Flu,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,3.0,Pneumonia,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,4.0,Pneumonia,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,5.0,Pneumonia,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,2.0,Pneumonia,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,1.0,Pneumonia,65+,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,4.0,Heart Disease,0-18,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,5.0,Heart Disease,19-30,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,6.0,Heart Disease,31-50,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,6.0,Heart Disease,51-65,2025-08-21T10:56:55.241651,admissions,,,
2024-01-27,Ha Noi,7.0,Heart Disease,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,2.0,Diabetes,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,3.0,Diabetes,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,1.0,Diabetes,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,2.0,Dengue Fever,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,2.0,Dengue Fever,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,3.0,Dengue Fever,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,1.0,Dengue Fever,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,8.0,Others,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,11.0,Others,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,13.0,Others,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,6.0,Others,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-27,Ha Noi,4.0,Others,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,COVID-19,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,8.0,COVID-19,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,10.0,COVID-19,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,5.0,COVID-19,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,8.0,COVID-19,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,13.0,Flu,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,11.0,Flu,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,13.0,Flu,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,Flu,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,9.0,Flu,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,4.0,Pneumonia,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,5.0,Pneumonia,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,Pneumonia,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,3.0,Pneumonia,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,2.0,Pneumonia,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,4.0,Heart Disease,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,5.0,Heart Disease,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,Heart Disease,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,Heart Disease,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,7.0,Heart Disease,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,3.0,Diabetes,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,4.0,Diabetes,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,2.0,Diabetes,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,1.0,Dengue Fever,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,1.0,Dengue Fever,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,6.0,Others,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,8.0,Others,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,9.0,Others,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,4.0,Others,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-28,Ha Noi,3.0,Others,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,8.0,COVID-19,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,10.0,COVID-19,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,12.0,COVID-19,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,6.0,COVID-19,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,10.0,COVID-19,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,27.0,Flu,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,22.0,Flu,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,27.0,Flu,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,13.0,Flu,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,18.0,Flu,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,6.0,Pneumonia,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,8.0,Pneumonia,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,9.0,Pneumonia,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,4.0,Pneumonia,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,3.0,Pneumonia,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,6.0,Heart Disease,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,8.0,Heart Disease,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,9.0,Heart Disease,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,9.0,Heart Disease,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,11.0,Heart Disease,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,2.0,Diabetes,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,3.0,Diabetes,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,3.0,Diabetes,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,1.0,Diabetes,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,1.0,Diabetes,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,3.0,Dengue Fever,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,3.0,Dengue Fever,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,4.0,Dengue Fever,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,2.0,Dengue Fever,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,1.0,Dengue Fever,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,14.0,Others,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,18.0,Others,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,21.0,Others,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,10.0,Others,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-29,Ha Noi,7.0,Others,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,8.0,COVID-19,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,10.0,COVID-19,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,12.0,COVID-19,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,6.0,COVID-19,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,10.0,COVID-19,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,26.0,Flu,0-18,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,22.0,Flu,19-30,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,26.0,Flu,31-50,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,13.0,Flu,51-65,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,17.0,Flu,65+,2025-08-21T10:56:55.242669,admissions,,,
2024-01-30,Ha Noi,5.0,Pneumonia,0-18,2025-08-21T10:56:55.242669,admissions,,,
